TF_NAME	SYNONYM	DNA_BINDING	GEO_TF_NAME	JASPAR_TF_NAME	PFM_ID	VERSION	JASPAR_ID	COLLECTION	CELL_LINE	DATA_SET	ID
RXRA	NR2B1	yes	RXRA	RXRA	MA0512	2	10866	CORE	LS180_125	GSE31939	GSE31939.RXRA.LS180_125
RXRA	NR2B1	yes	RXRA	RXRA	MA0512	2	10866	CORE	LS180	GSE31939	GSE31939.RXRA.LS180
RXRA	NR2B1	yes	RXRA	RXRA	MA0512	2	10866	CORE	MCF7	GSE41561	GSE41561.RXRA.MCF7
SIX1	BOS3|DFNA23|TIP39	yes	SIX1	SIX1	MA1118	1	TODO	CORE	HEK	GSE73865	GSE73865.SIX1.HEK
SIX1	BOS3|DFNA23|TIP39	yes	SIX1	SIX1	MA1118	1	TODO	CORE	FETAL_KIDNEY_16W	GSE75948	GSE75948.SIX1.FETAL_KIDNEY_16W
SIX1	BOS3|DFNA23|TIP39	yes	SIX1	SIX1	MA1118	1	TODO	CORE	FETAL_KIDNEY_17W	GSE75948	GSE75948.SIX1.FETAL_KIDNEY_17W
SIX2	NA	yes	SIX2	SIX2	MA1119	1	TODO	CORE	HEK	GSE73865	GSE73865.SIX2.HEK
SIX2	NA	yes	SIX2	SIX2	MA1119	1	TODO	CORE	FETAL_KIDNEY_16W	GSE75948	GSE75948.SIX2.FETAL_KIDNEY_16W
SIX2	NA	yes	SIX2	SIX2	MA1119	1	TODO	CORE	FETAL_KIDNEY_17W	GSE75948	GSE75948.SIX2.FETAL_KIDNEY_17W
SIX2	NA	yes	SIX2	SIX2	MA1119	1	TODO	CORE	KIDNEY_FETAL_16W	GSE75948	GSE75948.SIX2.KIDNEY_FETAL_16W
SIX2	NA	yes	SIX2	SIX2	MA1119	1	TODO	CORE	KIDNEY_FETAL_17W	GSE75948	GSE75948.SIX2.KIDNEY_FETAL_17W
SMAD2	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	WA09_DMSO	GSE52437	GSE52437.SMAD2.WA09_DMSO
SMAD2	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	WA09_SB431542	GSE52437	GSE52437.SMAD2.WA09_SB431542
SMAD2	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	ENDODERM	GSE29422	GSE29422.SMAD2.ENDODERM
SMAD2	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	ESC	GSE29422	GSE29422.SMAD2.ESC
SMAD2/SMAD3	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2/SMAD3	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	H345_TBRII	GSE63871	GSE63871.SMAD2/SMAD3.H345_TBRII
SMAD2/SMAD3	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2/SMAD3	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	HUES64_MESENDO	GSE61475	GSE61475.SMAD2/SMAD3.HUES64_MESENDO
SMAD2/SMAD3	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2/SMAD3	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	HUES64	GSE61475	GSE61475.SMAD2/SMAD3.HUES64
SMAD2/SMAD3	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2/SMAD3	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	HUES64_ECTO	GSE61475	GSE61475.SMAD2/SMAD3.HUES64_ECTO
SMAD2/SMAD3	JV18|JV18-1|MADH2|MADR2|HMAD-2|HSMAD2	yes	SMAD2/SMAD3	SMAD2::SMAD3::SMAD4	MA0513	1	10633	CORE	HUES64_ENDO	GSE61475	GSE61475.SMAD2/SMAD3.HUES64_ENDO
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BG03_DIFF_2H	GSE36578	GSE36578.SMAD3.BG03_DIFF_2H
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BG03	GSE36578	GSE36578.SMAD3.BG03
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BG03_DIFF_48H	GSE36578	GSE36578.SMAD3.BG03_DIFF_48H
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BG03_DIFF_0H	GSE36578	GSE36578.SMAD3.BG03_DIFF_0H
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	LX2_CALCIPOTRIOL_TGFB1	GSE38103	GSE38103.SMAD3.LX2_CALCIPOTRIOL_TGFB1
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	LX2_TGFB1	GSE38103	GSE38103.SMAD3.LX2_TGFB1
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BJ	GSE68325	GSE68325.SMAD3.BJ
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	ESC_DIFF_D0	GSE75297	GSE75297.SMAD3.ESC_DIFF_D0
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	ESC_DIFF_D2	GSE75297	GSE75297.SMAD3.ESC_DIFF_D2
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	ESC_DIFF_D1	GSE75297	GSE75297.SMAD3.ESC_DIFF_D1
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	ESC	GSE75297	GSE75297.SMAD3.ESC
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	NCIH441_SIITTF1	GSE51509	GSE51509.SMAD3.NCIH441_SIITTF1
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	NCIH441	GSE51509	GSE51509.SMAD3.NCIH441
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BGO3_DIFF_48H	GSE36578	GSE36578.SMAD3.BGO3_DIFF_48H
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BGO3	GSE21614	GSE21614.SMAD3.BGO3
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BGO3_DIFF_0H	GSE36578	GSE36578.SMAD3.BGO3_DIFF_0H
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	ESC	GSE29422	GSE29422.SMAD3.ESC
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BGO3_DIFF_2H	GSE36578	GSE36578.SMAD3.BGO3_DIFF_2H
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	BGO3	GSE36578	GSE36578.SMAD3.BGO3
SMAD3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	SMAD3	SMAD3	MA0795	1	11002	CORE	ENDODERM	GSE29422	GSE29422.SMAD3.ENDODERM
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	HUES64_MESO	GSE61475	GSE61475.SMAD4.HUES64_MESO
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	HUES64_ECTO	GSE61475	GSE61475.SMAD4.HUES64_ECTO
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	HUES64_ENDO	GSE61475	GSE61475.SMAD4.HUES64_ENDO
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	HUES64	GSE61475	GSE61475.SMAD4.HUES64
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	HUES64_MESENDO	GSE61475	GSE61475.SMAD4.HUES64_MESENDO
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	ESC	GSE29422	GSE29422.SMAD4.ESC
SMAD4	DPC4|JIP|MADH4|MYHRS	yes	SMAD4	SMAD4	MA1153	1	TODO	CORE	ENDODERM	GSE29422	GSE29422.SMAD4.ENDODERM
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTES_SHCTR	GSE55421	GSE55421.SNAI2.KERATINOCYTES_SHCTR
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTES_SNAI2	GSE55421	GSE55421.SNAI2.KERATINOCYTES_SNAI2
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTES_SHSNAI2	GSE55421	GSE55421.SNAI2.KERATINOCYTES_SHSNAI2
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTES_SNAI2_DIFF	GSE55421	GSE55421.SNAI2.KERATINOCYTES_SNAI2_DIFF
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTES_LACZ	GSE55421	GSE55421.SNAI2.KERATINOCYTES_LACZ
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTES_LACZ_DIFF	GSE55421	GSE55421.SNAI2.KERATINOCYTES_LACZ_DIFF
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	HUES64_MESO	GSE61475	GSE61475.SNAI2.HUES64_MESO
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	HUES64	GSE61475	GSE61475.SNAI2.HUES64
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTE_SHCTR	GSE55421	GSE55421.SNAI2.KERATINOCYTE_SHCTR
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTE_SHSNAI2	GSE55421	GSE55421.SNAI2.KERATINOCYTE_SHSNAI2
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTE_SNAI2_DIFF	GSE55421	GSE55421.SNAI2.KERATINOCYTE_SNAI2_DIFF
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTE_LACZ	GSE55421	GSE55421.SNAI2.KERATINOCYTE_LACZ
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTE_LACZ_DIFF	GSE55421	GSE55421.SNAI2.KERATINOCYTE_LACZ_DIFF
SNAI2	SLUG|SLUGH1|SNAIL2|WS2D	yes	SNAI2	SNAI2	MA0745	1	10942	CORE	KERATINOCYTE_SNAI2	GSE55421	GSE55421.SNAI2.KERATINOCYTE_SNAI2
SOX10	DOM|PCWH|WS2E|WS4|WS4C	yes	SOX10	SOX10	MA0442	2	TODO	CORE	501MEL	GSE61965	GSE61965.SOX10.501MEL
SOX11	NA	yes	SOX11	SOX11	MA0869	1	11090	CORE	GRANTA519	GSE52146	GSE52146.SOX11.GRANTA519
SOX15	SOX20|SOX26|SOX27	yes	SOX15	SOX15	MA1152	1	TODO	CORE	CPA	GSE62909	GSE62909.SOX15.CPA
SOX17	VUR3	yes	SOX17	SOX17	MA0078	1	9306	CORE	HUES64	GSE61475	GSE61475.SOX17.HUES64
SOX17	VUR3	yes	SOX17	SOX17	MA0078	1	9306	CORE	HUES64_MESO	GSE61475	GSE61475.SOX17.HUES64_MESO
SOX17	VUR3	yes	SOX17	SOX17	MA0078	1	9306	CORE	HUES64_ENDO	GSE61475	GSE61475.SOX17.HUES64_ENDO
SOX17	VUR3	yes	SOX17	SOX17	MA0078	1	9306	CORE	HUES64_MESENDO	GSE61475	GSE61475.SOX17.HUES64_MESENDO
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	BJ_INDUCED	GSE36570	GSE36570.SOX2.BJ_INDUCED
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	H9	GSE46837	GSE46837.SOX2.H9
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	HCC95	GSE46837	GSE46837.SOX2.HCC95
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	KYSE70	GSE46837	GSE46837.SOX2.KYSE70
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	TT	GSE46837	GSE46837.SOX2.TT
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	RENVM_SHSOX2	GSE49404	GSE49404.SOX2.RENVM_SHSOX2
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	IPSC	GSE56567	GSE56567.SOX2.IPSC
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	IPSC_INHI	GSE67282	GSE67282.SOX2.IPSC_INHI
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	GSC	GSE67282	GSE67282.SOX2.GSC
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	IPSC	GSE67282	GSE67282.SOX2.IPSC
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	HNSC	GSE69479	GSE69479.SOX2.HNSC
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	ESC	GSE69479	GSE69479.SOX2.ESC
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	IPSC_KDP53	GSE67282	GSE67282.SOX2.IPSC_KDP53
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	HUES64	GSE61475	GSE61475.SOX2.HUES64
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	IPSC_KDP53_INHI	GSE67282	GSE67282.SOX2.IPSC_KDP53_INHI
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	HUES64_ENDO	GSE61475	GSE61475.SOX2.HUES64_ENDO
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	HUES64_MESENDO	GSE61475	GSE61475.SOX2.HUES64_MESENDO
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	HUES64_MESO	GSE61475	GSE61475.SOX2.HUES64_MESO
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	MGG8	GSE54047	GSE54047.SOX2.MGG8
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	ESC	GSE18292	GSE18292.SOX2.ESC
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	GLIOMA_STEM	GSE67282	GSE67282.SOX2.GLIOMA_STEM
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	RENVM	GSE49404	GSE49404.SOX2.RENVM
SOX2	ANOP3|MCOPS3	yes	SOX2	SOX2	MA0143	3	10673	CORE	ESC_H9	GSE46837	GSE46837.SOX2.ESC_H9
SOX9	CMD1|CMPD1|SRA1	yes	SOX9	SOX9	MA0077	1	9305	CORE	ESC	GSE61947	GSE61947.SOX9.ESC
SOX9	CMD1|CMPD1|SRA1	yes	SOX9	SOX9	MA0077	1	9305	CORE	HT29	GSE63629	GSE63629.SOX9.HT29
SP1	NA	yes	SP1	SP1	MA0079	3	10674	CORE	HUES64_ENDO	GSE61475	GSE61475.SP1.HUES64_ENDO
SP1	NA	yes	SP1	SP1	MA0079	3	10674	CORE	HUES64	GSE61475	GSE61475.SP1.HUES64
SP1	NA	yes	SP1	SP1	MA0079	3	10674	CORE	HL60	ERP008568	ERP008568.SP1.HL60
SP1	NA	yes	SP1	SP1	MA0079	3	10674	CORE	HEK293T	ERP007114	ERP007114.SP1.HEK293T
SP2	NA	yes	SP2	SP2	MA0516	1	10636	CORE	HEK293T	ERP001252	ERP001252.SP2.HEK293T
SP2	NA	yes	SP2	SP2	MA0516	1	10636	CORE	HEK293T	ERP007114	ERP007114.SP2.HEK293T
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MONOCYTE_MACRO	GSE31621	GSE31621.SPI1.MONOCYTE_MACRO
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MONOCYTE	GSE31621	GSE31621.SPI1.MONOCYTE
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	ME1	GSE46044	GSE46044.SPI1.ME1
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGE_IL4	GSE47188	GSE47188.SPI1.MACROPHAGE_IL4
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGE_IFNG	GSE47188	GSE47188.SPI1.MACROPHAGE_IFNG
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	NCIH929	GSE56857	GSE56857.SPI1.NCIH929
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	OCILY3	GSE56857	GSE56857.SPI1.OCILY3
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	OCILY3_SHCTR	GSE56857	GSE56857.SPI1.OCILY3_SHCTR
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	OCILY3_SHSPIB	GSE56857	GSE56857.SPI1.OCILY3_SHSPIB
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	DENDRITE	GSE58864	GSE58864.SPI1.DENDRITE
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	KASUMI1_SICTR	GSE60130	GSE60130.SPI1.KASUMI1_SICTR
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	KASUMI1_SIRUNX1ETO	GSE60130	GSE60130.SPI1.KASUMI1_SIRUNX1ETO
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGES_IFNG	GSE66594	GSE66594.SPI1.MACROPHAGES_IFNG
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGES_IL4	GSE66594	GSE66594.SPI1.MACROPHAGES_IL4
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	DOHH2	GSE69558	GSE69558.SPI1.DOHH2
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	K562	GSE70482	GSE70482.SPI1.K562
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	CD34_ADULT	GSE70660	GSE70660.SPI1.CD34_ADULT
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	CD34_FETAL	GSE70660	GSE70660.SPI1.CD34_FETAL
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	RSA411	GSE71616	GSE71616.SPI1.RSA411
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	RSA411_DEX	GSE71616	GSE71616.SPI1.RSA411_DEX
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	K562_NABUT	GSE74999	GSE74999.SPI1.K562_NABUT
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	K562_SAHA	GSE74999	GSE74999.SPI1.K562_SAHA
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	K562	GSE74999	GSE74999.SPI1.K562
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGES	GSE66594	GSE66594.SPI1.MACROPHAGES
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	LCL	ERP004110	ERP004110.SPI1.LCL
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGES_TPP	GSE66594	GSE66594.SPI1.MACROPHAGES_TPP
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	OCILY7	GSE69558	GSE69558.SPI1.OCILY7
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	OCILY10	GSE56857	GSE56857.SPI1.OCILY10
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGE_IL4	GSE66594	GSE66594.SPI1.MACROPHAGE_IL4
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	U937	ERP008568	ERP008568.SPI1.U937
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGE_IFNG	GSE66594	GSE66594.SPI1.MACROPHAGE_IFNG
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	THP1_DIFF	GSE25426	GSE25426.SPI1.THP1_DIFF
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MACROPHAGE_TPP	GSE66594	GSE66594.SPI1.MACROPHAGE_TPP
SPI1	OF|PU.1|SFPI1|SPI-1|SPI-A	yes	SPI1	SPI1	MA0080	4	10869	CORE	MONOCYTE_MACROPHAGE	GSE31621	GSE31621.SPI1.MONOCYTE_MACROPHAGE
SPIB	SPI-B	yes	SPIB	SPIB	MA0081	1	9309	CORE	OCILY3	GSE56857	GSE56857.SPIB.OCILY3
SPIB	SPI-B	yes	SPIB	SPIB	MA0081	1	9309	CORE	NCIH929	GSE56857	GSE56857.SPIB.NCIH929
SPIB	SPI-B	yes	SPIB	SPIB	MA0081	1	9309	CORE	OCILY3_SHCTR	GSE56857	GSE56857.SPIB.OCILY3_SHCTR
SPIB	SPI-B	yes	SPIB	SPIB	MA0081	1	9309	CORE	OCILY10	GSE56857	GSE56857.SPIB.OCILY10
SPIB	SPI-B	yes	SPIB	SPIB	MA0081	1	9309	CORE	OCILY3_SHSPIB	GSE56857	GSE56857.SPIB.OCILY3_SHSPIB
SRF	MCM1	yes	SRF	SRF	MA0083	3	10871	CORE	HUES64_ENDO	GSE61475	GSE61475.SRF.HUES64_ENDO
SRF	MCM1	yes	SRF	SRF	MA0083	3	10871	CORE	HUES64_MESENDO	GSE61475	GSE61475.SRF.HUES64_MESENDO
SRF	MCM1	yes	SRF	SRF	MA0083	3	10871	CORE	HUES64_ECTO	GSE61475	GSE61475.SRF.HUES64_ECTO
SRF	MCM1	yes	SRF	SRF	MA0083	3	10871	CORE	HUES64_MESO	GSE61475	GSE61475.SRF.HUES64_MESO
SRF	MCM1	yes	SRF	SRF	MA0083	3	10871	CORE	HUES64	GSE61475	GSE61475.SRF.HUES64
STAT1	CANDF7|ISGF-3|STAT91	yes	STAT1	STAT1	MA0137	3	10676	CORE	CD14_INFG_LPS	GSE43036	GSE43036.STAT1.CD14_INFG_LPS
STAT1	CANDF7|ISGF-3|STAT91	yes	STAT1	STAT1	MA0137	3	10676	CORE	CD14_LPS	GSE43036	GSE43036.STAT1.CD14_LPS
STAT1	CANDF7|ISGF-3|STAT91	yes	STAT1	STAT1	MA0137	3	10676	CORE	CD14	GSE43036	GSE43036.STAT1.CD14
STAT1	CANDF7|ISGF-3|STAT91	yes	STAT1	STAT1	MA0137	3	10676	CORE	CD14_INFG	GSE43036	GSE43036.STAT1.CD14_INFG
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	U2932	GSE50723	GSE50723.STAT3.U2932
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	SUDHL2	GSE50723	GSE50723.STAT3.SUDHL2
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	SUDHL10	GSE50723	GSE50723.STAT3.SUDHL10
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	SUDHL6	GSE50723	GSE50723.STAT3.SUDHL6
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	OCILY10	GSE50723	GSE50723.STAT3.OCILY10
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	OCILY3	GSE50723	GSE50723.STAT3.OCILY3
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	SUDHL4	GSE50723	GSE50723.STAT3.SUDHL4
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	OCILY19	GSE50723	GSE50723.STAT3.OCILY19
STAT3	APRF|HIES	yes	STAT3	STAT3	MA0144	2	10677	CORE	OCILY7	GSE50723	GSE50723.STAT3.OCILY7
